ID,SystemCodeNumber,Capacity,Lat_x,Long_x,Occupancy,Vehicle,Traffic,QueueLength,IsSpecialDay,Date,Time,Timestamp,Occ_rate,Demand_rate_min,nearest_system
7670,BHMNCPNST01,485,26.14004753,91.73097233,342,car,high,7,0,2016-12-08,13:59:00,2016-12-08 13:59:00,70.51546391752578,0.0,BHMNCPHST01
11606,Others-CCCPS119a,2803,26.14754061,91.72797041,633,car,high,7,0,2016-12-08,13:59:00,2016-12-08 13:59:00,22.58294684266857,-0.2647058823529412,Others-CCCPS8
1110,BHMBCCMKT01,577,26.14453614,91.73617216,215,car,average,5,0,2016-12-08,13:59:00,2016-12-08 13:59:00,37.26169844020797,-0.029411764705882353,BHMBCCTHL01
3734,BHMEURBRD01,470,26.14901995,91.7395035,429,car,average,5,0,2016-12-08,13:59:00,2016-12-08 13:59:00,91.27659574468086,-0.08823529411764706,Shopping
14230,Others-CCCPS202,2937,26.14749053,91.72799688,1369,car,average,6,0,2016-12-08,13:59:00,2016-12-08 13:59:00,46.61218930881852,-0.08823529411764706,Others-CCCPS135a
18166,Shopping,1920,26.15050395,91.73353109,1535,car,average,6,0,2016-12-08,13:59:00,2016-12-08 13:59:00,79.94791666666666,-0.4411764705882353,BHMEURBRD01
12918,Others-CCCPS135a,3883,26.14749943,91.72800489,3419,car,high,10,0,2016-12-08,13:59:00,2016-12-08 13:59:00,88.05047643574557,-0.8529411764705882,Others-CCCPS202
5046,BHMMBMMBX01,687,20.0000347,78.00000286,681,car,average,5,0,2016-12-08,13:59:00,2016-12-08 13:59:00,99.12663755458514,-0.08823529411764706,BHMNCPHST01
8982,Broad Street,690,26.13795775,91.74099445,629,car,average,5,0,2016-12-08,13:59:00,2016-12-08 13:59:00,91.15942028985508,-0.08823529411764706,BHMBCCTHL01
15543,Others-CCCPS8,1322,26.14754886,91.72799519,896,cycle,high,6,0,2016-12-08,14:26:00,2016-12-08 14:26:00,67.77609682299546,-0.037037037037037035,Others-CCCPS119a
7671,BHMNCPNST01,485,26.14004753,91.73097233,340,car,average,3,0,2016-12-08,14:26:00,2016-12-08 14:26:00,70.10309278350515,-0.07407407407407407,BHMNCPHST01
18167,Shopping,1920,26.15050395,91.73353109,1520,car,average,5,0,2016-12-08,14:26:00,2016-12-08 14:26:00,79.16666666666666,-0.5555555555555556,BHMEURBRD01
12919,Others-CCCPS135a,3883,26.14749943,91.72800489,3388,bike,average,5,0,2016-12-08,14:26:00,2016-12-08 14:26:00,87.25212464589235,-1.1481481481481481,Others-CCCPS202
16855,Others-CCCPS98,3103,26.14749998,91.72797778,1243,bike,average,5,0,2016-12-08,14:26:00,2016-12-08 14:26:00,40.05800837898808,-0.5555555555555556,Others-CCCPS135a
5047,BHMMBMMBX01,687,20.0000347,78.00000286,675,car,average,4,0,2016-12-08,14:26:00,2016-12-08 14:26:00,98.2532751091703,-0.2222222222222222,BHMNCPHST01
3735,BHMEURBRD01,470,26.14901995,91.7395035,421,car,average,4,0,2016-12-08,14:26:00,2016-12-08 14:26:00,89.57446808510639,-0.2962962962962963,Shopping
8983,Broad Street,690,26.13795775,91.74099445,619,car,average,5,0,2016-12-08,14:26:00,2016-12-08 14:26:00,89.71014492753623,-0.37037037037037035,BHMBCCTHL01
10295,Others-CCCPS105a,2009,26.14747299,91.72804914,1571,truck,average,5,0,2016-12-08,14:26:00,2016-12-08 14:26:00,78.19810851169736,-0.25925925925925924,Others-CCCPS202
11607,Others-CCCPS119a,2803,26.14754061,91.72797041,629,car,average,4,0,2016-12-08,14:26:00,2016-12-08 14:26:00,22.440242597217267,-0.14814814814814814,Others-CCCPS8
6359,BHMNCPHST01,1200,26.14001386,91.73099967,820,car,average,4,0,2016-12-08,14:26:00,2016-12-08 14:26:00,68.33333333333333,-0.8148148148148148,BHMNCPNST01
2423,BHMBCCTHL01,387,26.14449459,91.73620513,401,truck,average,4,0,2016-12-08,14:26:00,2016-12-08 14:26:00,103.61757105943153,0.1111111111111111,BHMBCCMKT01
14231,Others-CCCPS202,2937,26.14749053,91.72799688,1360,car,average,5,0,2016-12-08,14:26:00,2016-12-08 14:26:00,46.30575417092271,-0.3333333333333333,Others-CCCPS135a
1111,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,average,4,0,2016-12-08,14:26:00,2016-12-08 14:26:00,33.96880415944541,-0.7037037037037037,BHMBCCTHL01
10296,Others-CCCPS105a,2009,26.14747299,91.72804914,1508,bike,average,4,0,2016-12-08,14:59:00,2016-12-08 14:59:00,75.06222000995521,-1.9090909090909092,Others-CCCPS202
16856,Others-CCCPS98,3103,26.14749998,91.72797778,1196,bike,average,5,0,2016-12-08,14:59:00,2016-12-08 14:59:00,38.54334514985498,-1.4242424242424243,Others-CCCPS135a
14232,Others-CCCPS202,2937,26.14749053,91.72799688,1320,bike,average,4,0,2016-12-08,14:59:00,2016-12-08 14:59:00,44.9438202247191,-1.2121212121212122,Others-CCCPS135a
18168,Shopping,1920,26.15050395,91.73353109,1450,bike,average,5,0,2016-12-08,14:59:00,2016-12-08 14:59:00,75.52083333333334,-2.121212121212121,BHMEURBRD01
6360,BHMNCPHST01,1200,26.14001386,91.73099967,764,car,high,7,0,2016-12-08,14:59:00,2016-12-08 14:59:00,63.66666666666667,-1.696969696969697,BHMNCPNST01
2424,BHMBCCTHL01,387,26.14449459,91.73620513,397,car,average,3,0,2016-12-08,14:59:00,2016-12-08 14:59:00,102.58397932816537,-0.12121212121212122,BHMBCCMKT01
7672,BHMNCPNST01,485,26.14004753,91.73097233,323,car,average,4,0,2016-12-08,14:59:00,2016-12-08 14:59:00,66.59793814432989,-0.5151515151515151,BHMNCPHST01
1112,BHMBCCMKT01,577,26.14453614,91.73617216,169,car,average,4,0,2016-12-08,14:59:00,2016-12-08 14:59:00,29.289428076256502,-0.8181818181818182,BHMBCCTHL01
12920,Others-CCCPS135a,3883,26.14749943,91.72800489,3249,car,average,5,0,2016-12-08,14:59:00,2016-12-08 14:59:00,83.67241823332475,-4.212121212121212,Others-CCCPS202
3736,BHMEURBRD01,470,26.14901995,91.7395035,401,cycle,average,4,0,2016-12-08,14:59:00,2016-12-08 14:59:00,85.31914893617021,-0.6060606060606061,Shopping
8984,Broad Street,690,26.13795775,91.74099445,600,car,average,4,0,2016-12-08,14:59:00,2016-12-08 14:59:00,86.95652173913044,-0.5757575757575758,BHMBCCTHL01
11608,Others-CCCPS119a,2803,26.14754061,91.72797041,626,cycle,average,4,0,2016-12-08,14:59:00,2016-12-08 14:59:00,22.33321441312879,-0.09090909090909091,Others-CCCPS8
15544,Others-CCCPS8,1322,26.14754886,91.72799519,864,car,average,4,0,2016-12-08,14:59:00,2016-12-08 14:59:00,65.35552193645991,-0.9696969696969697,Others-CCCPS119a
5048,BHMMBMMBX01,687,20.0000347,78.00000286,644,bike,average,5,0,2016-12-08,14:59:00,2016-12-08 14:59:00,93.74090247452693,-0.9393939393939394,BHMNCPHST01
5049,BHMMBMMBX01,687,20.0000347,78.00000286,641,truck,low,3,0,2016-12-08,15:26:00,2016-12-08 15:26:00,93.30422125181951,-0.1111111111111111,BHMNCPHST01
10297,Others-CCCPS105a,2009,26.14747299,91.72804914,1493,car,low,3,0,2016-12-08,15:26:00,2016-12-08 15:26:00,74.31557989049278,-0.5555555555555556,Others-CCCPS202
11609,Others-CCCPS119a,2803,26.14754061,91.72797041,619,car,low,2,0,2016-12-08,15:26:00,2016-12-08 15:26:00,22.083481983589014,-0.25925925925925924,Others-CCCPS8
16857,Others-CCCPS98,3103,26.14749998,91.72797778,1185,car,average,4,0,2016-12-08,15:26:00,2016-12-08 15:26:00,38.1888495004834,-0.4074074074074074,Others-CCCPS135a
12921,Others-CCCPS135a,3883,26.14749943,91.72800489,3092,car,low,3,0,2016-12-08,15:26:00,2016-12-08 15:26:00,79.62915271697142,-5.814814814814815,Others-CCCPS202
15545,Others-CCCPS8,1322,26.14754886,91.72799519,852,car,low,3,0,2016-12-08,15:26:00,2016-12-08 15:26:00,64.44780635400907,-0.4444444444444444,Others-CCCPS119a
1113,BHMBCCMKT01,577,26.14453614,91.73617216,148,car,low,2,0,2016-12-08,15:26:00,2016-12-08 15:26:00,25.64991334488735,-0.7777777777777778,BHMBCCTHL01
18169,Shopping,1920,26.15050395,91.73353109,1374,car,low,3,0,2016-12-08,15:26:00,2016-12-08 15:26:00,71.5625,-2.814814814814815,BHMEURBRD01
3737,BHMEURBRD01,470,26.14901995,91.7395035,396,bike,low,2,0,2016-12-08,15:26:00,2016-12-08 15:26:00,84.25531914893617,-0.18518518518518517,Shopping
6361,BHMNCPHST01,1200,26.14001386,91.73099967,723,car,average,4,0,2016-12-08,15:26:00,2016-12-08 15:26:00,60.25,-1.5185185185185186,BHMNCPNST01
8985,Broad Street,690,26.13795775,91.74099445,591,bike,low,3,0,2016-12-08,15:26:00,2016-12-08 15:26:00,85.65217391304348,-0.3333333333333333,BHMBCCTHL01
7673,BHMNCPNST01,485,26.14004753,91.73097233,321,truck,low,2,0,2016-12-08,15:26:00,2016-12-08 15:26:00,66.18556701030927,-0.07407407407407407,BHMNCPHST01
2425,BHMBCCTHL01,387,26.14449459,91.73620513,396,car,low,3,0,2016-12-08,15:26:00,2016-12-08 15:26:00,102.32558139534885,-0.037037037037037035,BHMBCCMKT01
14233,Others-CCCPS202,2937,26.14749053,91.72799688,1308,car,low,3,0,2016-12-08,15:26:00,2016-12-08 15:26:00,44.53524004085802,-0.4444444444444444,Others-CCCPS135a
2426,BHMBCCTHL01,387,26.14449459,91.73620513,376,car,low,3,0,2016-12-08,15:59:00,2016-12-08 15:59:00,97.1576227390181,-0.6060606060606061,BHMBCCMKT01
3738,BHMEURBRD01,470,26.14901995,91.7395035,363,cycle,low,2,0,2016-12-08,15:59:00,2016-12-08 15:59:00,77.23404255319149,-1.0,Shopping
11610,Others-CCCPS119a,2803,26.14754061,91.72797041,590,cycle,low,3,0,2016-12-08,15:59:00,2016-12-08 15:59:00,21.04887620406707,-0.8787878787878788,Others-CCCPS8
5050,BHMMBMMBX01,687,20.0000347,78.00000286,623,bike,low,3,0,2016-12-08,15:59:00,2016-12-08 15:59:00,90.68413391557496,-0.5454545454545454,BHMNCPHST01
16858,Others-CCCPS98,3103,26.14749998,91.72797778,1129,car,low,3,0,2016-12-08,15:59:00,2016-12-08 15:59:00,36.38414437640993,-1.696969696969697,Others-CCCPS135a
10298,Others-CCCPS105a,2009,26.14747299,91.72804914,1409,truck,average,4,0,2016-12-08,15:59:00,2016-12-08 15:59:00,70.13439522150323,-2.5454545454545454,Others-CCCPS202
6362,BHMNCPHST01,1200,26.14001386,91.73099967,668,car,low,2,0,2016-12-08,15:59:00,2016-12-08 15:59:00,55.666666666666664,-1.6666666666666667,BHMNCPNST01
15546,Others-CCCPS8,1322,26.14754886,91.72799519,786,car,low,3,0,2016-12-08,15:59:00,2016-12-08 15:59:00,59.4553706505295,-2.0,Others-CCCPS119a
7674,BHMNCPNST01,485,26.14004753,91.73097233,292,bike,low,2,0,2016-12-08,15:59:00,2016-12-08 15:59:00,60.20618556701031,-0.8787878787878788,BHMNCPHST01
8986,Broad Street,690,26.13795775,91.74099445,545,bike,low,2,0,2016-12-08,15:59:00,2016-12-08 15:59:00,78.98550724637681,-1.393939393939394,BHMBCCTHL01
12922,Others-CCCPS135a,3883,26.14749943,91.72800489,2882,car,low,3,0,2016-12-08,15:59:00,2016-12-08 15:59:00,74.22096317280453,-6.363636363636363,Others-CCCPS202
1114,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,low,2,0,2016-12-08,15:59:00,2016-12-08 15:59:00,23.91681109185442,-0.30303030303030304,BHMBCCTHL01
18170,Shopping,1920,26.15050395,91.73353109,1268,bike,low,3,0,2016-12-08,15:59:00,2016-12-08 15:59:00,66.04166666666667,-3.212121212121212,BHMEURBRD01
14234,Others-CCCPS202,2937,26.14749053,91.72799688,1213,car,low,3,0,2016-12-08,15:59:00,2016-12-08 15:59:00,41.300646918624444,-2.878787878787879,Others-CCCPS135a
14235,Others-CCCPS202,2937,26.14749053,91.72799688,1128,bike,low,3,0,2016-12-08,16:32:00,2016-12-08 16:32:00,38.40653728294178,-2.5757575757575757,Others-CCCPS135a
16859,Others-CCCPS98,3103,26.14749998,91.72797778,1074,car,low,3,0,2016-12-08,16:32:00,2016-12-08 16:32:00,34.61166612955205,-1.6666666666666667,Others-CCCPS135a
8987,Broad Street,690,26.13795775,91.74099445,482,cycle,average,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,69.85507246376812,-1.9090909090909092,BHMBCCTHL01
6363,BHMNCPHST01,1200,26.14001386,91.73099967,586,car,low,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,48.833333333333336,-2.484848484848485,BHMNCPNST01
3739,BHMEURBRD01,470,26.14901995,91.7395035,321,cycle,low,1,0,2016-12-08,16:32:00,2016-12-08 16:32:00,68.29787234042554,-1.2727272727272727,Shopping
5051,BHMMBMMBX01,687,20.0000347,78.00000286,591,car,low,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,86.02620087336244,-0.9696969696969697,BHMNCPHST01
7675,BHMNCPNST01,485,26.14004753,91.73097233,277,car,low,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,57.113402061855666,-0.45454545454545453,BHMNCPHST01
11611,Others-CCCPS119a,2803,26.14754061,91.72797041,575,bike,low,3,0,2016-12-08,16:32:00,2016-12-08 16:32:00,20.513735283624687,-0.45454545454545453,Others-CCCPS8
18171,Shopping,1920,26.15050395,91.73353109,1102,car,low,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,57.395833333333336,-5.03030303030303,BHMEURBRD01
15547,Others-CCCPS8,1322,26.14754886,91.72799519,741,truck,low,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,56.05143721633888,-1.3636363636363635,Others-CCCPS119a
2427,BHMBCCTHL01,387,26.14449459,91.73620513,369,car,low,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,95.34883720930233,-0.21212121212121213,BHMBCCMKT01
1115,BHMBCCMKT01,577,26.14453614,91.73617216,105,car,low,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,18.19757365684575,-1.0,BHMBCCTHL01
12923,Others-CCCPS135a,3883,26.14749943,91.72800489,2581,car,low,2,0,2016-12-08,16:32:00,2016-12-08 16:32:00,66.46922482616534,-9.121212121212121,Others-CCCPS202
10299,Others-CCCPS105a,2009,26.14747299,91.72804914,1332,truck,low,3,0,2016-12-08,16:32:00,2016-12-08 16:32:00,66.30164260826281,-2.3333333333333335,Others-CCCPS202
5052,BHMMBMMBX01,687,20.0000347,78.00000286,384,car,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,55.895196506550214,0.0,BHMNCPHST01
3740,BHMEURBRD01,470,26.14901995,91.7395035,149,car,low,1,0,2016-12-09,08:02:00,2016-12-09 08:02:00,31.70212765957447,0.0,Shopping
2428,BHMBCCTHL01,387,26.14449459,91.73620513,159,bike,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,41.08527131782946,0.0,BHMBCCMKT01
12924,Others-CCCPS135a,3883,26.14749943,91.72800489,1419,truck,average,3,0,2016-12-09,08:02:00,2016-12-09 08:02:00,36.54390934844193,0.0,Others-CCCPS202
14236,Others-CCCPS202,2937,26.14749053,91.72799688,610,car,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,20.76949267960504,0.0,Others-CCCPS135a
11612,Others-CCCPS119a,2803,26.14754061,91.72797041,371,car,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,13.235818765608276,0.0,Others-CCCPS8
16860,Others-CCCPS98,3103,26.14749998,91.72797778,841,car,low,3,0,2016-12-09,08:02:00,2016-12-09 08:02:00,27.102803738317753,0.0,Others-CCCPS135a
6364,BHMNCPHST01,1200,26.14001386,91.73099967,259,car,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,21.583333333333332,0.0,BHMNCPNST01
1116,BHMBCCMKT01,577,26.14453614,91.73617216,12,car,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,2.079722703639515,0.0,BHMBCCTHL01
15548,Others-CCCPS8,1322,26.14754886,91.72799519,432,car,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,32.677760968229954,0.0,Others-CCCPS119a
18172,Shopping,1920,26.15050395,91.73353109,636,car,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,33.125,0.0,BHMEURBRD01
8988,Broad Street,690,26.13795775,91.74099445,206,car,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,29.855072463768117,0.0,BHMBCCTHL01
7676,BHMNCPNST01,485,26.14004753,91.73097233,245,truck,low,2,0,2016-12-09,08:02:00,2016-12-09 08:02:00,50.51546391752577,0.0,BHMNCPHST01
10300,Others-CCCPS105a,2009,26.14747299,91.72804914,816,car,average,3,0,2016-12-09,08:02:00,2016-12-09 08:02:00,40.6172224987556,0.0,Others-CCCPS202
16861,Others-CCCPS98,3103,26.14749998,91.72797778,880,car,low,3,0,2016-12-09,08:29:00,2016-12-09 08:29:00,28.35965194972607,1.4444444444444444,Others-CCCPS135a
15549,Others-CCCPS8,1322,26.14754886,91.72799519,466,truck,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,35.24962178517398,1.2592592592592593,Others-CCCPS119a
12925,Others-CCCPS135a,3883,26.14749943,91.72800489,1750,car,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,45.06824620139068,12.25925925925926,Others-CCCPS202
7677,BHMNCPNST01,485,26.14004753,91.73097233,255,truck,low,1,0,2016-12-09,08:29:00,2016-12-09 08:29:00,52.57731958762887,0.37037037037037035,BHMNCPHST01
5053,BHMMBMMBX01,687,20.0000347,78.00000286,413,cycle,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,60.11644832605532,1.0740740740740742,BHMNCPHST01
3741,BHMEURBRD01,470,26.14901995,91.7395035,219,cycle,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,46.59574468085106,2.5925925925925926,Shopping
18173,Shopping,1920,26.15050395,91.73353109,767,car,low,3,0,2016-12-09,08:29:00,2016-12-09 08:29:00,39.947916666666664,4.851851851851852,BHMEURBRD01
6365,BHMNCPHST01,1200,26.14001386,91.73099967,328,bike,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,27.333333333333332,2.5555555555555554,BHMNCPNST01
10301,Others-CCCPS105a,2009,26.14747299,91.72804914,879,car,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,43.75311100049776,2.3333333333333335,Others-CCCPS202
11613,Others-CCCPS119a,2803,26.14754061,91.72797041,392,bike,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,13.985016054227614,0.7777777777777778,Others-CCCPS8
8989,Broad Street,690,26.13795775,91.74099445,298,car,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,43.188405797101446,3.4074074074074074,BHMBCCTHL01
1117,BHMBCCMKT01,577,26.14453614,91.73617216,19,car,low,1,0,2016-12-09,08:29:00,2016-12-09 08:29:00,3.2928942807625647,0.25925925925925924,BHMBCCTHL01
2429,BHMBCCTHL01,387,26.14449459,91.73620513,180,truck,low,2,0,2016-12-09,08:29:00,2016-12-09 08:29:00,46.51162790697674,0.7777777777777778,BHMBCCMKT01
14237,Others-CCCPS202,2937,26.14749053,91.72799688,733,car,average,3,0,2016-12-09,08:29:00,2016-12-09 08:29:00,24.957439564181136,4.555555555555555,Others-CCCPS135a
14238,Others-CCCPS202,2937,26.14749053,91.72799688,861,bike,low,3,0,2016-12-09,08:55:00,2016-12-09 08:55:00,29.31562819203269,4.923076923076923,Others-CCCPS135a
2430,BHMBCCTHL01,387,26.14449459,91.73620513,215,car,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,55.55555555555556,1.3461538461538463,BHMBCCMKT01
10302,Others-CCCPS105a,2009,26.14747299,91.72804914,959,cycle,average,3,0,2016-12-09,08:55:00,2016-12-09 08:55:00,47.73519163763066,3.076923076923077,Others-CCCPS202
7678,BHMNCPNST01,485,26.14004753,91.73097233,258,cycle,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,53.1958762886598,0.11538461538461539,BHMNCPHST01
16862,Others-CCCPS98,3103,26.14749998,91.72797778,920,bike,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,29.648727038349982,1.5384615384615385,Others-CCCPS135a
15550,Others-CCCPS8,1322,26.14754886,91.72799519,509,car,low,1,0,2016-12-09,08:55:00,2016-12-09 08:55:00,38.50226928895613,1.6538461538461537,Others-CCCPS119a
5054,BHMMBMMBX01,687,20.0000347,78.00000286,450,truck,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,65.50218340611353,1.4230769230769231,BHMNCPHST01
3742,BHMEURBRD01,470,26.14901995,91.7395035,269,bike,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,57.234042553191486,1.9230769230769231,Shopping
6366,BHMNCPHST01,1200,26.14001386,91.73099967,427,car,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,35.583333333333336,3.8076923076923075,BHMNCPNST01
18174,Shopping,1920,26.15050395,91.73353109,923,bike,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,48.072916666666664,6.0,BHMEURBRD01
11614,Others-CCCPS119a,2803,26.14754061,91.72797041,427,bike,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,15.233678201926507,1.3461538461538463,Others-CCCPS8
1118,BHMBCCMKT01,577,26.14453614,91.73617216,27,car,low,1,0,2016-12-09,08:55:00,2016-12-09 08:55:00,4.679376083188909,0.3076923076923077,BHMBCCTHL01
8990,Broad Street,690,26.13795775,91.74099445,388,cycle,low,2,0,2016-12-09,08:55:00,2016-12-09 08:55:00,56.231884057971016,3.4615384615384617,BHMBCCTHL01
12926,Others-CCCPS135a,3883,26.14749943,91.72800489,2133,truck,low,3,0,2016-12-09,08:55:00,2016-12-09 08:55:00,54.931753798609314,14.73076923076923,Others-CCCPS202
8991,Broad Street,690,26.13795775,91.74099445,437,cycle,low,3,0,2016-12-09,09:29:00,2016-12-09 09:29:00,63.33333333333333,1.4411764705882353,BHMBCCTHL01
7679,BHMNCPNST01,485,26.14004753,91.73097233,267,car,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,55.05154639175258,0.2647058823529412,BHMNCPHST01
15551,Others-CCCPS8,1322,26.14754886,91.72799519,564,car,low,3,0,2016-12-09,09:29:00,2016-12-09 09:29:00,42.662632375189105,1.6176470588235294,Others-CCCPS119a
5055,BHMMBMMBX01,687,20.0000347,78.00000286,496,bike,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,72.19796215429403,1.3529411764705883,BHMNCPHST01
18175,Shopping,1920,26.15050395,91.73353109,1108,cycle,average,3,0,2016-12-09,09:29:00,2016-12-09 09:29:00,57.70833333333333,5.4411764705882355,BHMEURBRD01
11615,Others-CCCPS119a,2803,26.14754061,91.72797041,466,car,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,16.625044595076705,1.1470588235294117,Others-CCCPS8
12927,Others-CCCPS135a,3883,26.14749943,91.72800489,2520,car,low,3,0,2016-12-09,09:29:00,2016-12-09 09:29:00,64.89827453000258,11.382352941176471,Others-CCCPS202
1119,BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,10.051993067590988,0.9117647058823529,BHMBCCTHL01
6367,BHMNCPHST01,1200,26.14001386,91.73099967,548,bike,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,45.666666666666664,3.5588235294117645,BHMNCPNST01
2431,BHMBCCTHL01,387,26.14449459,91.73620513,254,car,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,65.63307493540051,1.1470588235294117,BHMBCCMKT01
10303,Others-CCCPS105a,2009,26.14747299,91.72804914,1060,car,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,52.762568442010945,2.9705882352941178,Others-CCCPS202
3743,BHMEURBRD01,470,26.14901995,91.7395035,300,bike,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,63.829787234042556,0.9117647058823529,Shopping
14239,Others-CCCPS202,2937,26.14749053,91.72799688,958,car,low,3,0,2016-12-09,09:29:00,2016-12-09 09:29:00,32.618318011576434,2.8529411764705883,Others-CCCPS135a
16863,Others-CCCPS98,3103,26.14749998,91.72797778,975,car,low,2,0,2016-12-09,09:29:00,2016-12-09 09:29:00,31.421205285207865,1.6176470588235294,Others-CCCPS135a
16864,Others-CCCPS98,3103,26.14749998,91.72797778,1004,bike,low,3,0,2016-12-09,09:55:00,2016-12-09 09:55:00,32.3557847244602,1.1153846153846154,Others-CCCPS135a
11616,Others-CCCPS119a,2803,26.14754061,91.72797041,505,car,low,2,0,2016-12-09,09:55:00,2016-12-09 09:55:00,18.016410988226898,1.5,Others-CCCPS8
1120,BHMBCCMKT01,577,26.14453614,91.73617216,89,car,low,2,0,2016-12-09,09:55:00,2016-12-09 09:55:00,15.424610051993067,1.1923076923076923,BHMBCCTHL01
